Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191023 14:44:16.944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997, 5.000014, 2.216175,-0.952979, 5.810748,-0.727453,-1.375689, 0.255253, 2.216175,-0.952979, 5.810748,-0.687746,-1.283348, 0.255253, 1.502905,-1.323335, 5.964431,-0.918970,-1.144426, 0.175828, 0.045133, 0.045105,14.709617,72.838432,74.887695, 0.045124, 0.066199,454907.548750,75.000000,72.838390,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001808,-10.375275,-0.016618,,,,,
Sing,USC,191023 14:44:34.034, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998, 3.999956, 2.108355,-0.963247, 5.291167,-0.744547,-1.408982, 0.244206, 2.108355,-0.963247, 5.291167,-0.704411,-1.321134, 0.244206, 1.535318,-1.314726, 5.411446,-0.937908,-1.178744, 0.179218, 0.045279, 0.045278,14.708392,72.847106,75.022671, 0.045280, 0.066318,455660.071250,75.000000,72.847092,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001822,-10.375275,-0.015069,,,,,
Sing,USC,191023 14:44:51.237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998, 2.999971, 2.010332,-0.940920, 4.690459,-0.748375,-1.430229, 0.215025, 2.010332,-0.940920, 4.690459,-0.709170,-1.346466, 0.215025, 1.568435,-1.275716, 4.779093,-0.942183,-1.202864, 0.165944, 0.045308, 0.045318,14.708133,72.856178,75.045794, 0.045309, 0.066337,455805.674063,75.000000,72.856142,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001843,-10.375275,-0.013959,,,,,
Sing,USC,191023 14:45:08.332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997, 1.999971, 1.930509,-0.920687, 4.131163,-0.746096,-1.450197, 0.198460, 1.930509,-0.920687, 4.131163,-0.707734,-1.369759, 0.198460, 1.596070,-1.241930, 4.189416,-0.941194,-1.226053, 0.165714, 0.045306, 0.045306,14.708606,72.864994,75.048495, 0.045311, 0.066339,455802.567500,75.000000,72.864930,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001825,-10.375275,-0.013249,,,,,
Sing,USC,191023 14:45:25.534, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998, 1.000021, 1.852319,-0.896829, 3.587421,-0.767943,-1.528737, 0.164333, 1.852319,-0.896829, 3.587421,-0.730576,-1.451558, 0.164333, 1.605580,-1.204856, 3.615993,-0.974258,-1.302642, 0.147352, 0.045313, 0.045326,14.709037,72.873632,75.040689, 0.045303, 0.066332,455762.648125,75.000000,72.873588,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001819,-10.375275,-0.013031,,,,,
Sing,USC,191023 14:45:42.737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-0.000021, 1.820154,-0.887241, 3.018650,-0.689016,-1.569075, 0.159506, 1.820154,-0.887241, 3.018650,-0.652048,-1.493235, 0.159506, 1.638436,-1.189828, 3.018650,-0.901439,-1.357322, 0.159506, 0.045299, 0.045288,14.709477,72.883083,75.038916, 0.045301, 0.066330,455750.661875,75.000000,72.882997,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001805,-10.375275,-0.012612,,,,,
Sing,USC,191023 14:46:00.048, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-1.000014, 1.802726,-0.852999, 2.486074,-0.719233,-1.655301, 0.111987, 1.802726,-0.852999, 2.486074,-0.683691,-1.580188, 0.111987, 1.670358,-1.153079, 2.457296,-0.945602,-1.437459, 0.128510, 0.045289, 0.045310,14.709173,72.893890,75.036366, 0.045296, 0.066327,455705.525625,75.000000,72.893818,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001772,-10.375275,-0.012673,,,,,
Sing,USC,191023 14:46:17.234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-2.000002, 1.746172,-0.801522, 1.944554,-0.749536,-1.676872, 0.062823, 1.746172,-0.801522, 1.944554,-0.716139,-1.604115, 0.062823, 1.647361,-1.092565, 1.888211,-0.981019,-1.455389, 0.097119, 0.045245, 0.045250,14.709037,72.902912,74.994713, 0.045245, 0.066289,455440.954375,75.000000,72.902888,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001780,-10.375275,-0.012831,,,,,
Sing,USC,191023 14:46:34.436, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-3.000020, 1.763061,-0.815261, 1.356500,-0.670679,-1.728831, 0.099668, 1.763061,-0.815261, 1.356500,-0.636709,-1.655370, 0.099668, 1.663516,-1.109028, 1.271180,-0.908019,-1.519658, 0.147393, 0.045234, 0.045241,14.707136,72.912018,74.994259, 0.045238, 0.066288,455361.770000,75.000000,72.911954,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001775,-10.375275,-0.013071,,,,,
