Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191024 15:09:35.964, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-9.000014, 3.990581, 2.658725,-6.698438, 0.422174,-5.488332,-0.185209, 3.990581, 2.658725,-6.698438, 0.311394,-5.322058,-0.185209, 2.377705, 3.311290,-7.158527, 1.186702,-5.187131,-0.375473, 0.124245, 0.124705,14.700343,76.069115,124.968169, 0.124819, 0.110135,750559.775000,125.000000,76.068877,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001880,-10.375275,-0.030586,,,,,
Sing,USC,191024 15:09:53.366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-10.000012, 4.233805, 2.718983,-8.358287, 0.239899,-5.716290,-0.263601, 4.233805, 2.718983,-8.358287, 0.126608,-5.539881,-0.263601, 2.189764, 3.412868,-8.873343, 1.024392,-5.433733,-0.448295, 0.124189, 0.124732,14.700015,76.106808,124.930883, 0.124738, 0.110098,750257.236875,125.000000,76.106551,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001940,-10.375275,-0.032595,,,,,
Sing,USC,191024 15:10:10.763, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-10.999985, 4.551216, 2.655714,-9.986562, 0.227818,-5.902188,-0.237030, 4.551216, 2.655714,-9.986562, 0.117164,-5.712554,-0.237030, 2.041514, 3.405677,-10.570306, 1.041785,-5.605422,-0.443969, 0.124023, 0.124549,14.699441,76.143323,124.860674, 0.124579, 0.110033,749683.206250,125.000000,76.143030,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001888,-10.375275,-0.034904,,,,,
Sing,USC,191024 15:10:27.961, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-12.000020, 4.906293, 2.580801,-11.646830, 0.223527,-5.975753,-0.167198, 4.906293, 2.580801,-11.646830, 0.115994,-5.771325,-0.167198, 1.866295, 3.393561,-12.303721, 1.057253,-5.663503,-0.395659, 0.124007, 0.124471,14.700874,76.182072,124.846647, 0.124554, 0.110016,749573.635625,125.000000,76.181721,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001894,-10.375275,-0.037667,,,,,
Sing,USC,191024 15:10:45.360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-13.000014, 5.263041, 2.484067,-13.344820, 0.199348,-6.018070,-0.090749, 5.263041, 2.484067,-13.344820, 0.095845,-5.798777,-0.090749, 1.628009, 3.360246,-14.071701, 1.052694,-5.694037,-0.336169, 0.123917, 0.124332,14.699100,76.220739,124.771715, 0.124387, 0.109946,748973.773125,125.000000,76.220407,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001866,-10.375275,-0.040369,,,,,
Sing,USC,191024 15:11:02.766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-13.999980, 5.685805, 2.379303,-15.100608, 0.156921,-6.089737,-0.036829, 5.685805, 2.379303,-15.100608, 0.057783,-5.852829,-0.036829, 1.379047, 3.330486,-15.906726, 1.032449,-5.753877,-0.295374, 0.123827, 0.124318,14.701671,76.259749,124.739883, 0.124327, 0.109914,748762.975625,125.000000,76.259425,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001854,-10.375275,-0.043512,,,,,
Sing,USC,191024 15:11:19.969, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-15.000028, 6.138755, 2.262329,-16.829522, 0.017846,-6.117693, 0.007336, 6.138755, 2.262329,-16.829522,-0.076418,-5.861911, 0.007336, 1.104226, 3.293942,-17.719083, 0.912432,-5.786125,-0.236891, 0.123852, 0.124360,14.700809,76.295939,124.765639, 0.124361, 0.109933,748773.401875,125.000000,76.295759,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001853,-10.375275,-0.047166,,,,,
Sing,USC,191024 15:11:37.358, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-16.000024, 6.705977, 2.150212,-18.579192,-0.148979,-6.270850, 0.007147, 6.705977, 2.150212,-18.579192,-0.238571,-5.991434, 0.007147, 0.868223, 3.282026,-19.576885, 0.776222,-5.941838,-0.215144, 0.123727, 0.124233,14.701191,76.331381,124.684633, 0.124194, 0.109858,748214.891875,125.000000,76.331007,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001932,-10.375275,-0.051452,,,,,
Sing,USC,191024 15:11:54.860, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-16.999974, 7.488102, 2.014490,-20.402329,-0.239242,-6.363603,-0.052055, 7.488102, 2.014490,-20.402329,-0.323179,-6.051600,-0.052055, 0.752535, 3.284181,-21.564617, 0.685350,-6.015781,-0.263967, 0.123801, 0.124230,14.700274,76.368920,124.728378, 0.124264, 0.109893,748335.978125,125.000000,76.368674,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001812,-10.375275,-0.057000,,,,,
Sing,USC,191024 15:12:12.268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-18.000013, 8.388955, 1.822477,-22.211043,-0.242720,-6.367311,-0.067285, 8.388955, 1.822477,-22.211043,-0.318657,-6.017771,-0.067285, 0.692585, 3.251516,-23.579109, 0.674581,-5.981682,-0.289933, 0.123767, 0.124227,14.705523,76.406612,124.695568, 0.124243, 0.109860,748366.858125,125.000000,76.406245,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001944,-10.375275,-0.062843,,,,,
Sing,USC,191024 15:12:29.560, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-19.000013, 9.261979, 1.733405,-23.618008,-0.260700,-6.361400,-0.153968, 9.261979, 1.733405,-23.618008,-0.332925,-5.975484,-0.153968, 0.650449, 3.315396,-25.202863, 0.620968,-5.942515,-0.376657, 0.123831, 0.124339,14.703198,76.443630,124.762559, 0.124348, 0.109915,748554.890625,125.000000,76.443409,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001890,-10.375275,-0.069254,,,,,
Sing,USC,191024 15:12:46.957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-19.999982,10.171657, 1.489150,-24.883699, 0.009001,-6.582635,-0.071908,10.171657, 1.489150,-24.883699,-0.053047,-6.158815,-0.071908, 0.659310, 3.232816,-26.720645, 0.931286,-6.074460,-0.415483, 0.123860, 0.124343,14.703700,76.483116,124.781284, 0.124384, 0.109928,748616.711875,125.000000,76.482926,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001874,-10.375275,-0.074972,,,,,
Sing,USC,191024 15:13:04.164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-21.000018,11.085538, 1.225394,-26.203544, 0.199754,-6.569645, 0.065824,11.085538, 1.225394,-26.203544, 0.148696,-6.107748, 0.065824, 0.602840, 3.131761,-28.299208, 1.150455,-5.989137,-0.371112, 0.123760, 0.124270,14.706013,76.519623,124.715783, 0.124257, 0.109866,748204.863125,125.000000,76.519330,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001846,-10.375275,-0.081033,,,,,
Sing,USC,191024 15:13:21.462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-22.000016,12.091532, 1.046906,-27.487885, 0.366509,-6.539721, 0.179071,12.091532, 1.046906,-27.487885, 0.322887,-6.035906, 0.179071, 0.575045, 3.130674,-29.878975, 1.333711,-5.888139,-0.345721, 0.123746, 0.124296,14.704387,76.558950,124.735151, 0.124272, 0.109879,748135.880000,125.000000,76.558582,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001850,-10.375275,-0.087613,,,,,
