Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191024 14:34:53.670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998, 5.000016, 1.502637, 0.792155, 5.677370, 0.867250,-1.148212, 0.176022, 1.502637, 0.792155, 5.677370, 0.834244,-1.085603, 0.176022, 0.842327, 1.041051, 5.772752, 0.990898,-0.924245, 0.263387, 0.045016, 0.044944,14.710453,73.866159,74.862488, 0.045010, 0.066113,453243.983125,75.000000,73.866123,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001809,-10.375275,-0.012340,,,,,
Sing,USC,191024 14:35:10.766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998, 3.999972, 1.394374, 0.798855, 5.218996, 0.957682,-1.248929, 0.207188, 1.394374, 0.798855, 5.218996, 0.924396,-1.190830, 0.207188, 0.867407, 1.028849, 5.292395, 1.099964,-1.012219, 0.284612, 0.045206, 0.045227,14.711715,73.873354,75.026655, 0.045211, 0.066257,454262.185000,75.000000,73.873293,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001797,-10.375275,-0.010444,,,,,
Sing,USC,191024 14:35:27.764, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998, 2.999969, 1.275729, 0.818962, 4.593878, 0.912716,-1.164648, 0.207161, 1.275729, 0.818962, 4.593878, 0.878593,-1.111493, 0.207161, 0.872187, 1.028048, 4.645891, 1.045962,-0.942041, 0.262261, 0.045238, 0.045259,14.713178,73.881115,75.049036, 0.045240, 0.066277,454414.747188,75.000000,73.881041,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001816,-10.375275,-0.009155,,,,,
Sing,USC,191024 14:35:44.666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998, 1.999973, 1.195241, 0.851359, 4.043076, 0.850305,-1.177988, 0.196913, 1.195241, 0.851359, 4.043076, 0.814831,-1.128186, 0.196913, 0.887519, 1.045976, 4.076532, 0.990879,-0.969553, 0.231635, 0.045237, 0.045293,14.710851,73.887315,75.053812, 0.045239, 0.066280,454370.861563,75.000000,73.887291,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001796,-10.375275,-0.008534,,,,,
Sing,USC,191024 14:36:01.570, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998, 1.000025, 1.189791, 0.883524, 3.472907, 0.761195,-1.314251, 0.148512, 1.189791, 0.883524, 3.472907, 0.724382,-1.264675, 0.148512, 0.957527, 1.076706, 3.490150, 0.930251,-1.119675, 0.164771, 0.045252, 0.045263,14.709859,73.895560,75.069762, 0.045251, 0.066294,454388.349687,75.000000,73.895483,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001818,-10.375275,-0.008504,,,,,
Sing,USC,191024 14:36:18.667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998,-0.000022, 1.136946, 0.928288, 2.949101, 0.644755,-1.381540, 0.097681, 1.136946, 0.928288, 2.949101, 0.606077,-1.334168, 0.097681, 0.958480, 1.111613, 2.949101, 0.828545,-1.208655, 0.097680, 0.045204, 0.045197,14.709722,73.901550,75.026121, 0.045201, 0.066255,454147.484063,75.000000,73.901503,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001776,-10.375275,-0.008146,,,,,
Sing,USC,191024 14:36:35.765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998,-1.000014, 1.135836, 0.950488, 2.400147, 0.588040,-1.495916, 0.076857, 1.135836, 0.950488, 2.400147, 0.548435,-1.448590, 0.076857, 0.995274, 1.133284, 2.383140, 0.792869,-1.331347, 0.063028, 0.045197, 0.045207,14.710321,73.909878,75.026009, 0.045203, 0.066254,454160.300625,75.000000,73.909848,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001837,-10.375275,-0.008425,,,,,
Sing,USC,191024 14:36:52.865, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998,-1.999990, 1.136579, 0.997008, 1.838946, 0.499158,-1.581243, 0.030442, 1.136579, 0.997008, 1.838946, 0.457616,-1.533885, 0.030442, 1.009784, 1.179226, 1.804805, 0.717646,-1.431119, 0.005400, 0.045183, 0.045151,14.711529,73.916065,75.005866, 0.045182, 0.066236,454065.732812,75.000000,73.916037,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001832,-10.375275,-0.008937,,,,,
Sing,USC,191024 14:37:09.768, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.999998,-3.000021, 1.165210, 1.073757, 1.230066, 0.319959,-1.639269,-0.057264, 1.165210, 1.073757, 1.230066, 0.275220,-1.590719,-0.057264, 1.024112, 1.259781, 1.178083, 0.543516,-1.518761,-0.085828, 0.045151, 0.045128,14.714942,73.922433,74.973006, 0.045150, 0.066207,453938.255937,75.000000,73.922356,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001801,-10.375275,-0.009477,,,,,
