Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191010 14:26:57.901, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-10.000000, 5.000011, 2.870902,-1.781666,10.139812,-0.993626,-2.072403, 0.265171, 2.870902,-1.781666,10.139812,-0.919390,-1.952781, 0.265171, 1.624578,-2.253125,10.320676,-1.262895,-1.763464, 0.155695, 0.081397, 0.081591,14.662088,63.428705,99.851127, 0.081398, 0.089056,623996.085000,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001959,-10.375275,-0.019823,,,,,
Sing,USC,191010 14:27:15.001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999, 3.999977, 2.674346,-1.754318, 9.167343,-1.043916,-2.151525, 0.216629, 2.674346,-1.754318, 9.167343,-0.970820,-2.040095, 0.216629, 1.683932,-2.192062, 9.307479,-1.322249,-1.840520, 0.124698, 0.081736, 0.081965,14.660969,62.926150,100.013837, 0.081739, 0.089244,626053.083125,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001928,-10.375275,-0.017634,,,,,
Sing,USC,191010 14:27:31.905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999, 2.999971, 2.538586,-1.727592, 8.162038,-1.068203,-2.272606, 0.176611, 2.538586,-1.727592, 8.162038,-0.996220,-2.166832, 0.176611, 1.769847,-2.142167, 8.265991,-1.364734,-1.960921, 0.105332, 0.081885, 0.082069,14.661622,62.476083,100.059771, 0.081885, 0.089324,627301.906250,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001930,-10.375275,-0.016034,,,,,
Sing,USC,191010 14:27:48.997, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999, 1.999972, 2.386823,-1.718377, 7.125298,-0.983436,-2.290925, 0.154760, 2.386823,-1.718377, 7.125298,-0.911837,-2.191474, 0.154760, 1.802253,-2.106739, 7.192576,-1.283152,-1.999841, 0.110046, 0.081952, 0.082183,14.658781,62.058830,100.067944, 0.081952, 0.089367,628154.733125,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001978,-10.375275,-0.015080,,,,,
Sing,USC,191010 14:28:05.904, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999, 0.999977, 2.289283,-1.698884, 6.099273,-0.907841,-2.391454, 0.131153, 2.289283,-1.698884, 6.099273,-0.837055,-2.296067, 0.131153, 1.852752,-2.070604, 6.132542,-1.225148,-2.115832, 0.109788, 0.081984, 0.082171,14.660341,61.691716,100.045905, 0.081983, 0.089378,628871.403125,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001914,-10.375275,-0.014425,,,,,
Sing,USC,191010 14:28:22.902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-0.000015, 2.206363,-1.659275, 5.064428,-0.842608,-2.483607, 0.093423, 2.206363,-1.659275, 5.064428,-0.773472,-2.391676, 0.093423, 1.884714,-2.017198, 5.064427,-1.177031,-2.221029, 0.093423, 0.082004, 0.082235,14.657496,61.347414,100.038376, 0.082004, 0.089401,629403.211250,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001968,-10.375275,-0.014291,,,,,
Sing,USC,191010 14:28:39.903, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-1.000014, 2.188730,-1.633140, 4.049170,-0.803014,-2.618739, 0.075779, 2.188730,-1.633140, 4.049170,-0.734967,-2.527542, 0.075779, 1.942271,-1.988397, 4.015883,-1.161205,-2.361517, 0.096060, 0.082044, 0.082275,14.657494,61.017491,100.025157, 0.082039, 0.089418,630065.136875,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001897,-10.375275,-0.014166,,,,,
Sing,USC,191010 14:28:56.900, 0.000000, 0.000000, 0.000024, 0.000000, 0.000000,-9.999999,-1.999984, 2.169522,-1.618816, 3.084770,-0.753465,-2.787577, 0.076992, 2.169522,-1.618816, 3.084770,-0.686013,-2.697181, 0.076992, 1.961983,-1.970956, 3.018137,-1.140568,-2.537079, 0.116868, 0.082080, 0.082304,14.659708,60.711180,100.011118, 0.082074, 0.089431,630711.524375,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001987,-10.375275,-0.014596,,,,,
Sing,USC,191010 14:29:13.796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-3.000019, 2.214634,-1.589810, 2.006691,-0.726572,-2.937087, 0.056503, 2.214634,-1.589810, 2.006691,-0.660329,-2.844810, 0.056503, 2.007332,-1.950224, 1.904245,-1.139769,-2.686927, 0.116314, 0.082107, 0.082356,14.659379,60.421103,100.006414, 0.082109, 0.089452,631281.786250,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001963,-10.375275,-0.014801,,,,,
Sing,USC,191010 14:29:30.797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-4.000012, 2.216008,-1.578039, 0.918684,-0.653519,-3.037335, 0.063922, 2.216008,-1.578039, 0.918684,-0.587768,-2.945002, 0.063922, 1.967755,-1.938871, 0.783328,-1.083118,-2.798195, 0.139818, 0.082145, 0.082426,14.658115,60.142265,100.005815, 0.082144, 0.089476,631817.038125,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001925,-10.375275,-0.015101,,,,,
Sing,USC,191010 14:29:47.899, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-4.999999, 2.240237,-1.519537,-0.195413,-0.600744,-3.083419, 0.009321, 2.240237,-1.519537,-0.195413,-0.537430,-2.990076, 0.009321, 1.917914,-1.885464,-0.363955,-1.043684,-2.851326, 0.100667, 0.082119, 0.082381,14.660072,59.893868,99.960693, 0.082123, 0.089457,632178.303750,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001992,-10.375275,-0.015640,,,,,
Sing,USC,191010 14:30:04.794, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-6.000022, 2.332078,-1.517251,-1.308218,-0.473133,-3.226914, 0.048096, 2.332078,-1.517251,-1.308218,-0.409914,-3.129744, 0.048096, 1.885296,-1.899162,-1.513577,-0.936945,-3.011015, 0.146838, 0.082147, 0.082344,14.657771,59.675505,99.962002, 0.082148, 0.089477,632571.063750,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001975,-10.375275,-0.016261,,,,,
Sing,USC,191010 14:30:21.799, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999999,-7.000027, 2.419508,-1.490330,-2.379862,-0.391325,-3.297625, 0.047767, 2.419508,-1.490330,-2.379862,-0.329228,-3.196812, 0.047767, 1.818091,-1.887831,-2.620969,-0.866971,-3.091076, 0.154576, 0.082161, 0.082353,14.655043,59.474565,99.961255, 0.082162, 0.089493,632870.600625,100.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001925,-10.375275,-0.017025,,,,,
