Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191010 15:03:49.894, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-26.000021,18.007020, 0.367390,-36.374802,-0.186508,-7.089582,-0.195233,18.007020, 0.367390,-36.374802,-0.201817,-6.339289,-0.195233, 0.238924, 0.367389,-40.587214,-0.266976,-6.339289,-0.087004, 0.129092, 0.129648,14.659947,52.140777,124.643973, 0.129613, 0.112388,809582.405625,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001933,-10.375275,-0.126383,,,,,
Sing,USC,191010 15:04:07.101, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-27.000012,19.377585, 0.406839,-37.309217,-0.019940,-7.273365,-0.091837,19.377585, 0.406839,-37.309217,-0.036891,-6.465965,-0.091837, 0.327515, 0.406839,-42.039995,-0.074564,-6.465965,-0.065079, 0.128853, 0.129379,14.658621,52.122243,124.566592, 0.129453, 0.112320,809106.560625,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001974,-10.375275,-0.134967,,,,,
Sing,USC,191010 15:04:24.295, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-28.000014,20.487534, 0.691279,-37.561815, 0.566593,-7.501124, 0.275397,20.487534, 0.691279,-37.561815, 0.537790,-6.647477, 0.275397, 0.455205, 0.691278,-42.783430, 0.604131,-6.647477,-0.009316, 0.128725, 0.129193,14.659736,52.115533,124.473261, 0.129276, 0.112237,808617.842500,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001918,-10.375275,-0.142760,,,,,
Sing,USC,191010 15:04:41.490, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-28.999984,21.657917, 0.661402,-38.083922, 0.593288,-7.596336, 0.346601,21.657917, 0.661402,-38.083922, 0.565730,-6.693923, 0.346601, 0.479002, 0.661402,-43.808915, 0.662833,-6.693923, 0.028873, 0.128871, 0.129403,14.660568,52.106266,124.551782, 0.129441, 0.112309,809152.831875,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001929,-10.375275,-0.150801,,,,,
Sing,USC,191010 15:04:58.699, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-30.000021,23.520887, 0.483471,-40.119338, 0.436671,-7.498299, 0.286098,23.520887, 0.483471,-40.119338, 0.416527,-6.518261, 0.286098, 0.309999, 0.483471,-46.504809, 0.503771,-6.518262, 0.039504, 0.129732, 0.130315,14.661944,52.101325,124.950253, 0.130283, 0.112668,811820.124375,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001978,-10.375275,-0.163304,,,,,
Sing,USC,191010 15:05:15.794, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-31.000016,25.473409, 0.258901,-42.540546, 0.033206,-7.525092, 0.070055,25.473409, 0.258901,-42.540546, 0.022419,-6.463701, 0.070055,-0.075041, 0.258900,-49.584141, 0.055297,-6.463701, 0.048502, 0.129495, 0.129982,14.661948,52.105608,124.808319, 0.129995, 0.112540,810944.349375,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001924,-10.375275,-0.175199,,,,,
Sing,USC,191010 15:05:32.996, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-31.999976,26.953706, 0.158624,-43.841790,-0.004220,-7.446088, 0.032483,26.953706, 0.158624,-43.841790,-0.010829,-6.323017, 0.032483,-0.374549, 0.158624,-51.463235, 0.008029,-6.323017, 0.033286, 0.129298, 0.129829,14.662879,52.115519,124.726647, 0.129827, 0.112465,810415.593125,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001966,-10.375275,-0.185352,,,,,
Sing,USC,191010 15:05:49.993, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-33.000022,28.481287, 0.282371,-44.765482,-0.097459,-7.604708,-0.005872,28.481287, 0.282371,-44.765482,-0.109226,-6.417987,-0.005872,-0.494632, 0.282370,-53.055513,-0.094802,-6.417987, 0.054564, 0.129147, 0.129668,14.662767,52.111216,124.648318, 0.129663, 0.112395,809906.433125,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001941,-10.375275,-0.195835,,,,,
Sing,USC,191010 15:06:07.093, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-34.000029,29.873292, 0.378441,-45.280784,-0.017996,-7.686974, 0.055383,29.873292, 0.378441,-45.280784,-0.033765,-6.442255, 0.055383,-0.554639, 0.378441,-54.244405, 0.002977,-6.442255, 0.064796, 0.129142, 0.129664,14.662100,52.118361,124.649916, 0.129654, 0.112396,809831.291875,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001932,-10.375275,-0.205690,,,,,
Sing,USC,191010 15:06:24.193, 0.000000, 0.000000, 0.000039, 0.000000, 0.000000,-0.000001,-34.998895,31.008815, 0.072271,-45.370870, 0.283050,-7.860527, 0.324099,31.008815, 0.072271,-45.370870, 0.280039,-6.568493, 0.324099,-0.621661, 0.072270,-54.951573, 0.415289,-6.568493, 0.104883, 0.129114, 0.129641,14.663510,52.107899,124.634596, 0.129643, 0.112383,809870.855000,125.000000,59.999969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001974,-10.375275,-0.213353,,,,,
