Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191023 15:06:53.733, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-21.000019,12.318538,-0.461648,-25.554117,-0.196653,-6.372551, 0.212059,12.318538,-0.461648,-25.554117,-0.177418,-5.859279, 0.212059, 2.093004,-2.593726,-28.175598,-1.036996,-5.739456, 0.625213, 0.124038, 0.124507,14.696752,75.251612,124.722874, 0.124491, 0.110003,750940.230000,125.000000,75.251438,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001935,-10.375275,-0.089971,,,,,
Sing,USC,191023 15:07:11.131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-22.000015,13.352745,-0.344432,-26.803709,-0.197137,-6.562853, 0.201069,13.352745,-0.344432,-26.803709,-0.182786,-6.006489, 0.201069, 2.096054,-2.657879,-29.755596,-1.058647,-5.883497, 0.644581, 0.123878, 0.124385,14.696563,75.291204,124.665696, 0.124360, 0.109948,750452.343750,125.000000,75.290964,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001873,-10.375275,-0.096348,,,,,
Sing,USC,191023 15:07:28.533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-22.999980,14.339028,-0.297602,-27.968689,-0.131285,-6.679960, 0.214113,14.339028,-0.297602,-27.968689,-0.118885,-6.082500, 0.214113, 2.022824,-2.783027,-31.242707,-0.996362,-5.969450, 0.655535, 0.123907, 0.124356,14.698535,75.330564,124.675748, 0.124389, 0.109953,750526.451250,125.000000,75.330346,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001917,-10.375275,-0.103113,,,,,
Sing,USC,191023 15:07:45.833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-24.000023,15.299724,-0.261994,-28.886597,-0.114181,-6.688952, 0.173436,15.299724,-0.261994,-28.886597,-0.103264,-6.051463, 0.173436, 1.973840,-2.914782,-32.499133,-0.982337,-5.941596, 0.627214, 0.123665, 0.124160,14.698846,75.366802,124.556717, 0.124146, 0.109844,749737.993750,125.000000,75.366603,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001883,-10.375275,-0.109924,,,,,
Sing,USC,191023 15:08:03.139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-25.000023,16.304223,-0.415016,-29.522032, 0.042038,-6.794763, 0.207032,16.304223,-0.415016,-29.522032, 0.059330,-6.115420, 0.207032, 2.010276,-3.239909,-33.511372,-0.821986,-6.032816, 0.611734, 0.123540, 0.124055,14.699348,75.405352,124.501995, 0.124038, 0.109792,749366.050000,125.000000,75.405123,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001862,-10.375275,-0.117028,,,,,
Sing,USC,191023 15:08:20.338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-26.000020,17.433023,-0.687492,-29.884655, 0.288395,-7.381924, 0.367869,17.433023,-0.687492,-29.884655, 0.317040,-6.655548, 0.367869, 2.222773,-3.704260,-34.333851,-0.596869,-6.609489, 0.700404, 0.123613, 0.124113,14.696993,75.444257,124.542268, 0.124089, 0.109824,749395.755000,125.000000,75.444127,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001889,-10.375275,-0.124474,,,,,
Sing,USC,191023 15:08:37.737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-27.000011,18.748531,-1.128156,-30.292341, 1.327607,-8.400235, 0.919407,18.748531,-1.128156,-30.292341, 1.374614,-7.619047, 0.919407, 2.524285,-4.366664,-35.284079, 0.444754,-7.741995, 0.805262, 0.124012, 0.124483,14.699731,75.480014,124.709181, 0.124430, 0.109967,750403.847500,125.000000,75.479909,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001892,-10.375275,-0.132061,,,,,
Sing,USC,191023 15:08:55.034, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-28.000010,19.770189,-1.603140,-30.662111, 2.515081,-9.047262, 1.452391,19.770189,-1.603140,-30.662111, 2.581878,-8.223504, 1.452391, 2.550052,-5.011842,-36.082878, 1.666041,-8.546909, 0.759086, 0.124311, 0.124807,14.702122,75.519608,124.865526, 0.124756, 0.110101,751388.222500,125.000000,75.519370,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001909,-10.375275,-0.139866,,,,,
Sing,USC,191023 15:09:12.432, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-28.999991,20.824123,-2.778360,-30.887969, 4.740346,-9.622631, 2.587648,20.824123,-2.778360,-30.887969, 4.856111,-8.754959, 2.587648, 2.539744,-6.352220,-36.723684, 4.107574,-9.465207, 0.681733, 0.123791, 0.124236,14.701863,75.558135,124.631120, 0.124276, 0.109890,749868.138125,125.000000,75.557969,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001869,-10.375275,-0.146538,,,,,
Sing,USC,191023 15:09:29.635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-30.000017,22.296114,-3.716375,-31.515538, 6.125976,-10.502768, 3.350766,22.296114,-3.716375,-31.515538, 6.280824,-9.573763, 3.350766, 2.698992,-7.531592,-37.949280, 5.592363,-10.518969, 0.640379, 0.123722, 0.124172,14.702782,75.592886,124.571513, 0.124157, 0.109834,749468.911875,125.000000,75.592607,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001916,-10.375275,-0.156521,,,,,
Sing,USC,191023 15:09:46.833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-31.000021,23.652052,-4.223975,-32.183874, 7.166572,-11.354496, 3.910358,23.652052,-4.223975,-32.183874, 7.342571,-10.368993, 3.910358, 2.761108,-8.266937,-39.205832, 6.668800,-11.486488, 0.554932, 0.123525, 0.123941,14.702293,75.633465,124.492808, 0.123993, 0.109761,748905.413750,125.000000,75.633243,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001922,-10.375275,-0.164921,,,,,
Sing,USC,191023 15:10:04.235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-31.999976,24.845510,-4.681334,-32.599325, 8.322732,-11.936256, 4.523399,24.845510,-4.681334,-32.599325, 8.517787,-10.901027, 4.523399, 2.785708,-8.924590,-40.181112, 7.905481,-12.214514, 0.394004, 0.123713, 0.124190,14.703937,75.673908,124.593426, 0.124189, 0.109845,749442.485000,125.000000,75.673645,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001981,-10.375275,-0.172629,,,,,
Sing,USC,191023 15:10:21.531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-33.000023,26.347306,-4.948631,-33.204792, 8.999346,-12.762647, 4.878861,26.347306,-4.948631,-33.204792, 9.205539,-11.664842, 4.878861, 2.955682,-9.448610,-41.511629, 8.561549,-13.086153, 0.257436, 0.124396, 0.124859,14.702322,75.713853,124.958466, 0.124902, 0.110163,751497.949375,125.000000,75.713632,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001951,-10.375275,-0.181958,,,,,
Sing,USC,191023 15:10:38.726, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999997,-34.000026,27.487811,-5.803763,-33.182883,11.101366,-13.833390, 6.034097,27.487811,-5.803763,-33.182883,11.343189,-12.688064, 6.034097, 3.051055,-10.488797,-42.083766,10.808703,-14.465027,-0.012131, 0.124161, 0.124586,14.703931,75.756325,124.820603, 0.124627, 0.110037,750624.948750,125.000000,75.756099,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001966,-10.375275,-0.190203,,,,,
Sing,USC,191023 15:10:55.934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.999998,-34.998520,28.627153,-6.721186,-33.123742,13.347144,-15.119043, 7.351187,28.627153,-6.721186,-33.123742,13.627193,-13.926245, 7.351187, 3.139790,-11.590129,-42.634270,13.228704,-16.081011,-0.288339, 0.123779, 0.124291,14.704396,75.797598,124.646099, 0.124270, 0.109879,749474.856875,125.000000,75.797397,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001942,-10.375275,-0.197629,,,,,
