Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Sing,USC,191016 16:58:05.161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-4.000016, 2.993112, 0.637193, 1.165203, 2.757030,-2.495162, 1.131011, 2.993112, 0.637193, 1.165203, 2.730481,-2.370449, 1.131011, 2.911363, 1.147260, 0.964466, 3.171966,-1.860294, 0.911967, 0.079282, 0.079465,14.585092,76.316294,100.008048, 0.079279, 0.088117,595485.675625,100.000000,76.316192,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001964,-10.375275,-0.021043,,,,,
Sing,USC,191016 16:58:22.366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-4.999981, 3.087972, 0.748011, 0.078581, 2.451540,-2.564678, 0.950763, 3.087972, 0.748011, 0.078581, 2.420372,-2.436013, 0.950763, 2.906939, 1.272867,-0.175443, 2.878794,-1.978712, 0.702532, 0.079270, 0.079496,14.584380,76.329891,100.007360, 0.079269, 0.088116,595404.969375,100.000000,76.329808,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002025,-10.375275,-0.022004,,,,,
Sing,USC,191016 16:58:39.371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-6.000028, 3.171135, 0.780628,-0.893902, 2.263080,-2.764454, 0.862568, 3.171135, 0.780628,-0.893902, 2.230554,-2.632324, 0.862568, 2.877599, 1.319430,-1.201275, 2.729390,-2.205002, 0.580448, 0.079279, 0.079485,14.586447,76.341467,100.010369, 0.079278, 0.088117,595442.493125,100.000000,76.341420,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002000,-10.375275,-0.022626,,,,,
Sing,USC,191016 16:58:56.367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-7.000020, 3.265639, 0.714706,-1.928617, 2.276629,-2.918522, 0.898343, 3.265639, 0.714706,-1.928617, 2.246849,-2.782455, 0.898343, 2.833833, 1.270920,-2.291053, 2.785268,-2.350022, 0.563100, 0.079258, 0.079454,14.588868,76.356371,99.993123, 0.079261, 0.088101,595405.530625,100.000000,76.356296,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001995,-10.375275,-0.023414,,,,,
Sing,USC,191016 16:59:13.666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-7.999969, 3.414063, 0.744312,-2.984893, 2.087012,-3.051433, 0.804841, 3.414063, 0.744312,-2.984893, 2.055999,-2.909181, 0.804841, 2.786069, 1.325850,-3.405781, 2.617329,-2.507963, 0.444908, 0.079225, 0.079356,14.588744,76.370756,99.971235, 0.079224, 0.088080,595249.837500,100.000000,76.370678,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001966,-10.375275,-0.024665,,,,,
Sing,USC,191016 16:59:30.667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-9.000018, 3.555031, 0.797290,-4.066694, 1.943495,-3.183448, 0.717489, 3.555031, 0.797290,-4.066694, 1.910274,-3.035322, 0.717489, 2.685003, 1.402501,-4.542650, 2.490920,-2.657492, 0.331908, 0.079204, 0.079365,14.589637,76.385218,99.953694, 0.079201, 0.088064,595170.326250,100.000000,76.385126,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002018,-10.375275,-0.025829,,,,,
Sing,USC,191016 16:59:47.657, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-10.000013, 3.748723, 0.799198,-5.096374, 1.813105,-3.383730, 0.649057, 3.748723, 0.799198,-5.096374, 1.779805,-3.227533, 0.649057, 2.614037, 1.438016,-5.635920, 2.390786,-2.869441, 0.237509, 0.079140, 0.079361,14.589827,76.402496,99.918414, 0.079143, 0.088031,594925.775625,100.000000,76.402422,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002003,-10.375275,-0.027271,,,,,
Sing,USC,191016 17:00:04.870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-10.999986, 3.929740, 0.810715,-6.118722, 1.715540,-3.426220, 0.618515, 3.929740, 0.810715,-6.118722, 1.681761,-3.262481, 0.618515, 2.493237, 1.480790,-6.717880, 2.299914,-2.920882, 0.183034, 0.079121, 0.079358,14.586754,76.417796,99.916451, 0.079122, 0.088028,594769.486250,100.000000,76.417763,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002029,-10.375275,-0.028726,,,,,
Sing,USC,191016 17:00:21.967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-12.000017, 4.176809, 0.753423,-7.178586, 1.669041,-3.527996, 0.625089, 4.176809, 0.753423,-7.178586, 1.637648,-3.353962, 0.625089, 2.402982, 1.467272,-7.849731, 2.277172,-3.018634, 0.155025, 0.079025, 0.079225,14.586246,76.434638,99.855043, 0.079022, 0.087973,594363.705000,100.000000,76.434530,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002005,-10.375275,-0.030624,,,,,
Sing,USC,191016 17:00:39.164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-13.000015, 4.423739, 0.747397,-8.266576, 1.583632,-3.550153, 0.611818, 4.423739, 0.747397,-8.266576, 1.552491,-3.365831, 0.611818, 2.258840, 1.504216,-9.005517, 2.196839,-3.045109, 0.120730, 0.078994, 0.079213,14.587364,76.450734,99.833973, 0.078989, 0.087953,594232.753750,100.000000,76.450621,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002005,-10.375275,-0.032475,,,,,
Sing,USC,191016 17:00:56.363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-13.999978, 4.668440, 0.738672,-9.359126, 1.484429,-3.583828, 0.592201, 4.668440, 0.738672,-9.359126, 1.453651,-3.389311, 0.592201, 2.072317, 1.538115,-10.162328, 2.103375,-3.085396, 0.085901, 0.078848, 0.078984,14.588355,76.466252,99.744499, 0.078852, 0.087873,593718.210625,100.000000,76.466078,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002027,-10.375275,-0.034414,,,,,
Sing,USC,191016 17:01:13.459, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-15.000028, 5.020166, 0.588438,-10.516417, 1.601839,-3.675358, 0.723864, 5.020166, 0.588438,-10.516417, 1.577321,-3.466185, 0.723864, 1.954885, 1.451241,-11.411208, 2.269165,-3.139626, 0.141377, 0.078855, 0.078931,14.586966,76.484648,99.754658, 0.078855, 0.087880,593665.993750,100.000000,76.484521,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001981,-10.375275,-0.037176,,,,,
Sing,USC,191016 17:01:30.664, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-16.000021, 5.445435, 0.497531,-11.642984, 1.605266,-3.768406, 0.747804, 5.445435, 0.497531,-11.642984, 1.584535,-3.541513, 0.747804, 1.862669, 1.435563,-12.646304, 2.297290,-3.212558, 0.119202, 0.078832, 0.079015,14.586820,76.500642,99.740667, 0.078831, 0.087867,593554.778125,100.000000,76.500589,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002024,-10.375275,-0.040332,,,,,
Sing,USC,191016 17:01:47.661, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-17.000018, 5.954021, 0.338743,-12.754429, 1.752048,-3.887603, 0.852108, 5.954021, 0.338743,-12.754429, 1.737933,-3.639519, 0.852108, 1.822067, 1.367502,-13.894264, 2.490256,-3.282438, 0.129693, 0.078811, 0.078993,14.586961,76.516497,99.723189, 0.078807, 0.087850,593461.861250,100.000000,76.516447,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002033,-10.375275,-0.044206,,,,,
Sing,USC,191016 17:02:04.857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-18.000015, 6.471253, 0.190582,-13.771938, 1.983254,-3.964148, 1.000601, 6.471253, 0.190582,-13.771938, 1.975313,-3.694513, 1.000601, 1.773785, 1.311407,-15.057011, 2.769442,-3.295375, 0.152247, 0.078799, 0.078978,14.586373,76.533555,99.724843, 0.078802, 0.087850,593398.060000,100.000000,76.533536,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002020,-10.375275,-0.047719,,,,,
Sing,USC,191016 17:02:22.057, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-19.000013, 7.077480,-0.086301,-14.778736, 2.423923,-4.108139, 1.242473, 7.077480,-0.086301,-14.778736, 2.427518,-3.813244, 1.242473, 1.792904, 1.144002,-16.247645, 3.290991,-3.333778, 0.180886, 0.078985, 0.079130,14.586008,76.551282,99.845413, 0.078986, 0.087955,594056.403750,100.000000,76.551194,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001997,-10.375275,-0.051939,,,,,
Sing,USC,191016 17:02:39.268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-19.999986, 7.615590,-0.314799,-15.632802, 2.725379,-4.156429, 1.407556, 7.615590,-0.314799,-15.632802, 2.738496,-3.839113, 1.407556, 1.752231, 1.012417,-17.273838, 3.642113,-3.305253, 0.172270, 0.078867, 0.079015,14.585353,76.566803,99.770090, 0.078863, 0.087887,593561.303125,100.000000,76.566729,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001987,-10.375275,-0.055704,,,,,
Sing,USC,191016 17:02:56.258, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-21.000020, 8.241676,-0.587439,-16.535194, 3.049689,-4.198014, 1.614827, 8.241676,-0.587439,-16.535194, 3.074165,-3.854611, 1.614827, 1.746916, 0.852636,-18.382171, 4.029969,-3.262227, 0.182752, 0.078856, 0.079053,14.587665,76.583585,99.764705, 0.078858, 0.087881,593545.178125,100.000000,76.583472,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002015,-10.375275,-0.059999,,,,,
Sing,USC,191016 17:03:13.471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-22.000013, 8.738819,-0.672463,-17.277783, 3.041798,-4.093425, 1.642437, 8.738819,-0.672463,-17.277783, 3.069818,-3.729307, 1.642437, 1.615291, 0.855233,-19.287311, 4.018744,-3.139583, 0.147746, 0.078928, 0.079106,14.586327,76.601483,99.812236, 0.078926, 0.087921,593757.091250,100.000000,76.601467,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002023,-10.375275,-0.062660,,,,,
Sing,USC,191016 17:03:30.756, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-23.000017, 9.315310,-0.588485,-17.930095, 2.751645,-4.041750, 1.494529, 9.315310,-0.588485,-17.930095, 2.776165,-3.653612, 1.494529, 1.532732, 1.038042,-20.129154, 3.684617,-3.116029, 0.059569, 0.078787, 0.078921,14.587596,76.621961,99.718891, 0.078783, 0.087837,593214.215625,100.000000,76.621837,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002040,-10.375275,-0.066869,,,,,
Sing,USC,191016 17:03:47.858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-24.000024, 9.874528,-0.453312,-18.417424, 2.473494,-4.015601, 1.370063, 9.874528,-0.453312,-18.417424, 2.492382,-3.604163, 1.370063, 1.464646, 1.268268,-20.812487, 3.371316,-3.116610,-0.001287, 0.078518, 0.078678,14.587043,76.639417,99.554591, 0.078521, 0.087691,592202.492500,100.000000,76.639362,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002027,-10.375275,-0.070807,,,,,
Sing,USC,191016 17:04:05.060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-25.000024,10.360631,-0.005339,-18.724934, 1.691097,-3.867821, 0.938253,10.360631,-0.005339,-18.724934, 1.691319,-3.436128, 0.938253, 1.334599, 1.793847,-21.283018, 2.446865,-3.090231,-0.105745, 0.078803, 0.078944,14.585792,76.657626,99.745793, 0.078808, 0.087858,593216.768750,100.000000,76.657548,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002012,-10.375275,-0.073856,,,,,
Sing,USC,191016 17:04:22.156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-26.000020,10.889340, 0.283326,-18.889062, 1.202877,-3.916961, 0.655255,10.889340, 0.283326,-18.889062, 1.191072,-3.463237, 0.655255, 1.313936, 2.169937,-21.656861, 1.882030,-3.203796,-0.188891, 0.078648, 0.078939,14.585556,76.674626,99.643453, 0.078647, 0.087767,592599.899375,100.000000,76.674568,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002007,-10.375275,-0.077483,,,,,
Sing,USC,191016 17:04:39.364, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-27.000014,11.590443, 0.318706,-19.376811, 1.056089,-4.108445, 0.685271,11.590443, 0.318706,-19.376811, 1.042810,-3.625509, 0.685271, 1.324064, 2.326523,-22.421751, 1.787085,-3.389348,-0.141468, 0.078980, 0.079169,14.587710,76.690045,99.844782, 0.078974, 0.087943,593845.743750,100.000000,76.690020,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001983,-10.375275,-0.081439,,,,,
Sing,USC,191016 17:04:56.457, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-28.000017,12.068219, 0.376485,-19.535703, 0.871627,-4.208867, 0.717947,12.068219, 0.376485,-19.535703, 0.855940,-3.706024, 0.717947, 1.264534, 2.466389,-22.797921, 1.649540,-3.501089,-0.063951, 0.078948, 0.079111,14.587876,76.707394,99.832979, 0.078951, 0.087931,593729.011875,100.000000,76.707283,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002035,-10.375275,-0.085035,,,,,
Sing,USC,191016 17:05:13.658, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-28.999986,12.592654, 0.361556,-19.681131, 0.919035,-4.298274, 0.882728,12.592654, 0.361556,-19.681131, 0.903970,-3.773580, 0.882728, 1.249951, 2.542754,-23.195357, 1.779690,-3.559278, 0.022773, 0.078810, 0.078959,14.586454,76.725464,99.746196, 0.078806, 0.087853,593139.048125,100.000000,76.725378,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002036,-10.375275,-0.088681,,,,,
Sing,USC,191016 17:05:30.757, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-30.000022,13.374149, 0.407728,-20.286547, 0.992206,-4.386297, 0.976631,13.374149, 0.407728,-20.286547, 0.975218,-3.829041, 0.976631, 1.201793, 2.723930,-24.118747, 1.895873,-3.601524, 0.033132, 0.078980, 0.079249,14.589607,76.741696,99.847479, 0.078978, 0.087941,593821.358750,100.000000,76.741583,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002000,-10.375275,-0.093742,,,,,
Sing,USC,191016 17:05:47.959, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-31.000017,14.113594, 0.307399,-20.865899, 1.117536,-4.421079, 1.101035,14.113594, 0.307399,-20.865899, 1.104727,-3.833013, 1.101035, 1.121425, 2.753529,-25.016680, 2.070152,-3.582947, 0.040631, 0.078531, 0.078742,14.586340,76.759606,99.578224, 0.078534, 0.087702,592058.820000,100.000000,76.759529,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001999,-10.375275,-0.098068,,,,,
Sing,USC,191016 17:06:05.165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-31.999984,14.791694, 0.249290,-21.351172, 1.121853,-4.346445, 1.197584,14.791694, 0.249290,-21.351172, 1.111467,-3.730124, 1.197584, 1.002395, 2.814052,-25.803201, 2.112186,-3.480451, 0.092326, 0.078848, 0.079024,14.587268,76.778669,99.777306, 0.078850, 0.087876,593244.341250,100.000000,76.778580,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002020,-10.375275,-0.102729,,,,,
Sing,USC,191016 17:06:22.261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-33.000023,15.541669, 0.183633,-21.741606, 1.155509,-4.496394, 1.287778,15.541669, 0.183633,-21.741606, 1.147857,-3.848824, 1.287778, 0.968239, 2.879625,-26.552683, 2.209942,-3.591029, 0.100346, 0.078923, 0.079056,14.589035,76.795921,99.815743, 0.078925, 0.087908,593563.886875,100.000000,76.795835,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002005,-10.375275,-0.107616,,,,,
Sing,USC,191016 17:06:39.455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-34.000023,16.059605, 0.112655,-21.774023, 1.060735,-4.583884, 1.318204,16.059605, 0.112655,-21.774023, 1.056041,-3.914734, 1.318204, 0.919639, 2.899665,-26.884529, 2.162896,-3.671880, 0.131149, 0.078660, 0.078921,14.588869,76.813372,99.655604, 0.078664, 0.087766,592532.728125,100.000000,76.813287,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002027,-10.375275,-0.111429,,,,,
Sing,USC,191016 17:06:56.457, 0.000000, 0.000000, 0.000000, 0.000000, 0.000039, 9.999998,-34.998524,16.511800,-0.093745,-21.633902, 0.846931,-4.772829, 1.225575,16.511800,-0.093745,-21.633902, 0.850838,-4.084838, 1.225575, 0.925536, 2.774923,-27.057660, 1.970372,-3.875033, 0.116528, 0.079017, 0.079226,14.586828,76.830567,99.889603, 0.079021, 0.087971,593814.183750,100.000000,76.830517,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001987,-10.375275,-0.114612,,,,,
