Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Sing,USC,240318 12:19:48.060, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,14.000004, 1.754451, 0.633512, 5.429830, 0.297680, 1.168161, 0.312584, 1.754451, 0.633512, 5.429830, 0.297680, 1.168161, 0.312584, 0.256138, 0.928544, 5.659920, 0.012006, 1.202105, 0.325146, 0.044659, 0.044465,14.598295,68.569080,74.726633, 0.044949, 0.066323,456955.719375,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.978123,-0.002971, 0.001737, 0.011006,-0.014761,,,,,
Sing,USC,240318 12:20:06.565, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999997,15.999998, 2.109716, 0.517088, 6.710558, 0.214551, 1.371871, 0.307400, 2.109716, 0.517088, 6.710558, 0.214551, 1.371871, 0.307400, 0.061187, 0.875580, 6.998534,-0.110620, 1.388286, 0.288068, 0.044684, 0.044558,14.598279,68.548489,74.736724, 0.044963, 0.066333,457054.443750,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.975453,-0.003010, 0.001750, 0.008458,-0.018252,,,,,
Sing,USC,240318 12:20:25.263, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,18.000032, 2.584880, 0.417607, 7.936723, 0.059579, 1.618334, 0.260241, 2.584880, 0.417607, 7.936723, 0.059579, 1.618334, 0.260241,-0.100535, 0.860121, 8.312500,-0.291883, 1.604093, 0.178795, 0.044725, 0.044452,14.599059,68.528168,74.777514, 0.045016, 0.066371,457352.903438,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.982288,-0.002960, 0.001720, 0.006176,-0.023225,,,,,
Sing,USC,240318 12:20:43.769, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999997,20.000018, 3.261242, 0.232028, 8.977863,-0.107786, 1.552721, 0.253943, 3.261242, 0.232028, 8.977863,-0.107786, 1.552721, 0.253943,-0.090467, 0.794811, 9.521116,-0.439966, 1.510415, 0.110106, 0.044687, 0.044465,14.597974,68.507859,74.744367, 0.044977, 0.066342,457171.599375,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.980095,-0.003002, 0.001667, 0.006872,-0.028323,,,,,
Sing,USC,240318 12:21:02.465, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,22.000023, 3.990042, 0.015652, 9.871811,-0.402816, 1.454820, 0.216685, 3.990042, 0.015652, 9.871811,-0.402816, 1.454820, 0.216685,-0.057270, 0.708277,10.623953,-0.683214, 1.362769,-0.042334, 0.044659, 0.044480,14.598777,68.484333,74.717389, 0.044948, 0.066320,457063.139375,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.982415,-0.002969, 0.001656, 0.007399,-0.033101,,,,,
Sing,USC,240318 12:21:20.967, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,24.000027, 4.670355,-0.160024,10.496776,-0.673758, 1.510581, 0.356898, 4.670355,-0.160024,10.496776,-0.673758, 1.510581, 0.356898,-0.042280, 0.653406,11.471329,-0.990952, 1.370635,-0.050528, 0.044435, 0.044184,14.598812,68.465785,74.528546, 0.044721, 0.066153,455920.236250,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.989850,-0.002945, 0.001655, 0.007789,-0.037444,,,,,
Sing,USC,240318 12:21:39.659, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999997,26.000006, 5.412833, 0.019465,10.949202,-1.485533, 1.715401, 0.215996, 5.412833, 0.019465,10.949202,-1.485533, 1.715401, 0.215996,-0.011742, 0.959098,12.176377,-1.677319, 1.431380,-0.577766, 0.044517, 0.044332,14.597675,68.448212,74.601488, 0.044810, 0.066219,456387.122812,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.981764,-0.002935, 0.001715, 0.008248,-0.041741,,,,,
Sing,USC,240318 12:21:58.163, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,27.999957, 6.175653,-0.035016,11.506976,-1.701690, 1.831175, 0.413532, 6.175653,-0.035016,11.506976,-1.701690, 1.831175, 0.413532,-0.026880, 1.037906,13.018157,-1.954580, 1.507860,-0.570910, 0.044485, 0.044275,14.597561,68.432377,74.577559, 0.044779, 0.066199,456229.301250,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.983830,-0.002898, 0.001721, 0.007094,-0.046749,,,,,
Sing,USC,240318 12:22:16.661, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,30.000025, 6.976882,-0.043737,12.059088,-1.795187, 2.002469, 0.555244, 6.976882,-0.043737,12.059088,-1.795187, 2.002469, 0.555244,-0.072610, 1.168450,13.882718,-2.109820, 1.660316,-0.576965, 0.044603, 0.044356,14.598506,68.419273,74.664100, 0.044891, 0.066277,456850.622812,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.983388,-0.002930, 0.001754, 0.008352,-0.051904,,,,,
Sing,USC,240318 12:22:35.358, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,32.000015, 7.836112,-0.070787,12.594742,-1.807608, 2.194444, 0.659258, 7.836112,-0.070787,12.594742,-1.807608, 2.194444, 0.659258,-0.119335, 1.291015,14.776881,-2.182161, 1.847217,-0.586183, 0.044507, 0.044329,14.598853,68.407146,74.588771, 0.044800, 0.066211,456393.098438,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.981679,-0.002897, 0.001692, 0.007452,-0.057050,,,,,
Sing,USC,240318 12:22:53.861, 0.000000, 0.000000, 0.000000, 0.000000,-0.000118, 9.999998,34.000021, 8.647751,-0.015271,12.979034,-1.965811, 2.366944, 0.685345, 8.647751,-0.015271,12.979034,-1.965811, 2.366944, 0.685345,-0.195198, 1.486627,15.523884,-2.328958, 1.989625,-0.744228, 0.044506, 0.044311,14.599451,68.397686,74.578953, 0.044791, 0.066202,456366.423750,75.000000,71.802585,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 0.979845,-0.002872, 0.001690, 0.007561,-0.064655,,,,,
